Activity ID,Type,Status,Progress,Created At,Media Title,Episode Length,Popularity,Average Score
729274862,MANGA_LIST,read chapter,34 - 37,1715407503,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e: 2-nensei-hen,,12751,86
729271570,ANIME_LIST,watched episode,3 - 4,1715406735,Kubikiri Cycle: Aoiro Savant to Zaregotozukai,30,36717,76
729138100,MANGA_LIST,read chapter,26 - 33,1715377490,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e: 2-nensei-hen,,12751,86
728860848,ANIME_LIST,watched episode,2,1715320381,Kubikiri Cycle: Aoiro Savant to Zaregotozukai,30,36717,76
728842413,MANGA_LIST,read chapter,16 - 25,1715316003,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e: 2-nensei-hen,,12751,86
728445699,ANIME_LIST,watched episode,1,1715235402,Kubikiri Cycle: Aoiro Savant to Zaregotozukai,30,36717,76
728309765,ANIME_LIST,rewatched episode,1,1715206085,Hibike! Euphonium 2,24,63485,83
728273940,ANIME_LIST,rewatched,13,1715199652,Hibike! Euphonium,24,121122,80
728273938,ANIME_LIST,rewatched episode,10 - 12,1715199652,Hibike! Euphonium,24,121122,80
728250701,MANGA_LIST,read chapter,3,1715195523,Tsuiraku JK to Haijin Kyoushi,,8811,76
728031371,ANIME_LIST,watched episode,7,1715148259,ARIA The ANIMATION,24,45138,76
728007692,ANIME_LIST,watched episode,5,1715143242,Shinigami Bocchan to Kuro Maid 3rd Season,24,12556,80
727876902,ANIME_LIST,watched episode,8,1715116868,Ore no Imouto ga Konna ni Kawaii Wake ga Nai,24,121884,65
727774792,MANGA_LIST,read chapter,123 - 124,1715100151,Majo no Tabitabi,,5187,80
727599044,ANIME_LIST,rewatched episode,8 - 9,1715062153,Hibike! Euphonium,24,121122,80
727314034,MANGA_LIST,read chapter,121 - 122,1715012232,Majo no Tabitabi,,5187,80
727145533,ANIME_LIST,completed,,1714977223,Sousou no Frieren,24,220517,91
727145528,ANIME_LIST,watched episode,24 - 27,1714977222,Sousou no Frieren,24,220517,91
726612214,MANGA_LIST,read chapter,20,1714886744,Ryoushin no Shakkin wo Katagawari Shite Morau Jouken wa Nihonichi Kawaii Joshikousei to Issho ni Kurasu Koto deshita.,,4620,67
726611317,MANGA_LIST,read chapter,22,1714886549,Subete no Jinrui wo Hakai Suru. Sorera wa Saisei Dekinai.,,7979,76
726603276,MANGA_LIST,read chapter,2,1714884923,Tsuiraku JK to Haijin Kyoushi,,8811,76
726577485,ANIME_LIST,rewatched episode,6,1714879696,Yahari Ore no Seishun Love Come wa Machigatteiru. Kan,24,170963,82
726001806,MANGA_LIST,read chapter,1,1714769635,Tsuiraku JK to Haijin Kyoushi,,8811,76
725944654,MANGA_LIST,read chapter,119 - 120,1714760001,Majo no Tabitabi,,5187,80
725757618,ANIME_LIST,completed,,1714721776,Jaku-Chara Tomozaki-kun 2nd STAGE,24,36314,70
725757311,ANIME_LIST,watched episode,12,1714721713,Jaku-Chara Tomozaki-kun 2nd STAGE,24,36314,70
725487391,MANGA_LIST,read chapter,118,1714669783,Majo no Tabitabi,,5187,80
725343908,ANIME_LIST,watched episode,9 - 11,1714638477,Jaku-Chara Tomozaki-kun 2nd STAGE,24,36314,70
725177255,ANIME_LIST,rewatched episode,5 - 7,1714602264,Hibike! Euphonium,24,121122,80
724891251,ANIME_LIST,watched episode,6,1714550869,ARIA The ANIMATION,24,45138,76
724277029,ANIME_LIST,watched episode,7,1714429982,Ore no Imouto ga Konna ni Kawaii Wake ga Nai,24,121884,65
723894015,ANIME_LIST,rewatched episode,5,1714359907,Yahari Ore no Seishun Love Come wa Machigatteiru. Kan,24,170963,82
723893977,ANIME_LIST,watched episode,4,1714359902,Shinigami Bocchan to Kuro Maid 3rd Season,24,12556,80
723353634,ANIME_LIST,completed,,1714273233,Boku dake ga Inai Machi,23,475457,81
723353558,ANIME_LIST,watched episode,9 - 11,1714273220,Boku dake ga Inai Machi,23,475457,81
722921134,ANIME_LIST,watched episode,3 - 8,1714194765,Boku dake ga Inai Machi,23,475457,81
722801332,MANGA_LIST,read chapter,3 - 5,1714169799,Sore wa Rei no Shiwaza desu,,6155,69
722799343,MANGA_LIST,read chapter,42 - 43,1714169433,Tsurenai Kanojo no Hitorijime,,2564,69
722462709,ANIME_LIST,watched episode,1 - 2,1714103787,Boku dake ga Inai Machi,23,475457,81
722462639,ANIME_LIST,watched episode,1,1714103771,Seiyuu Radio no Uraomote,24,17424,68
722462555,ANIME_LIST,watched episode,2 - 6,1714103754,Ore no Imouto ga Konna ni Kawaii Wake ga Nai,24,121884,65
721993998,ANIME_LIST,completed,,1714013627,SPY×FAMILY CODE: White,110,57966,81
721883273,MANGA_LIST,read chapter,6,1713993269,Bukbu Gongjangnimeul Yuhokagetseumnida,,4416,73
721873885,ANIME_LIST,completed,,1713991802,Date A Live II,28,119279,68
721656296,MANGA_LIST,read chapter,2,1713951774,"Ashita, Watashi wa Dareka no Kanojo",,2887,70
721419369,ANIME_LIST,watched episode,9,1713903638,Date A Live II,28,119279,68
720963034,ANIME_LIST,watched episode,8,1713819035,Date A Live II,28,119279,68
720707123,ANIME_LIST,watched episode,5,1713774739,ARIA The ANIMATION,24,45138,76
720705763,ANIME_LIST,watched episode,23,1713774421,Sousou no Frieren,24,220517,91
720635381,ANIME_LIST,watched episode,9,1713759748,Mato Seihei no Slave,24,60889,67
720567359,ANIME_LIST,watched episode,3,1713747664,Shinigami Bocchan to Kuro Maid 3rd Season,24,12556,80
720567316,ANIME_LIST,rewatched,1,1713747656,Kaijuu no Kodomo,111,42743,72
719687356,MANGA_LIST,read chapter,1,1713604493,"Ashita, Watashi wa Dareka no Kanojo",,2887,70
719556281,ANIME_LIST,watched episode,1,1713576698,Kami wa Game ni Ueteiru.,24,26870,60
719556159,ANIME_LIST,watched episode,1,1713576672,Unnamed Memory,24,34991,65
719556100,ANIME_LIST,dropped,1,1713576662,HIGHSPEED Étoile,24,5843,51
719238238,ANIME_LIST,rewatched,1,1713518758,Bubble,100,68457,71
719237820,MANGA_LIST,read chapter,4 - 5,1713518670,Bukbu Gongjangnimeul Yuhokagetseumnida,,4416,73
718780423,ANIME_LIST,watched episode,21 - 22,1713430939,Sousou no Frieren,24,220517,91
718321846,ANIME_LIST,watched episode,19 - 20,1713342809,Sousou no Frieren,24,220517,91
718127393,MANGA_LIST,read chapter,3,1713303507,Bukbu Gongjangnimeul Yuhokagetseumnida,,4416,73
718059079,ANIME_LIST,watched episode,7,1713292710,Date A Live II,28,119279,68
717869695,ANIME_LIST,rewatched episode,3 - 4,1713257534,Hibike! Euphonium,24,121122,80
717230951,ANIME_LIST,watched episode,1,1713143426,Hinamatsuri,24,122895,80
717218496,ANIME_LIST,watched episode,1,1713141330,Sasayaku You ni Koi wo Utau,23,32022,66
717205209,ANIME_LIST,watched episode,2,1713139068,Shinigami Bocchan to Kuro Maid 3rd Season,24,12556,80
716312012,ANIME_LIST,watched episode,6 - 8,1712995680,Jaku-Chara Tomozaki-kun 2nd STAGE,24,36314,70
716211383,MANGA_LIST,read chapter,28 - 38,1712974958,Giji Harem,,21009,77
716195515,MANGA_LIST,read chapter,2 - 3,1712971790,Chuanshu Bisi Taotuo Jihua!,,48,
716185579,MANGA_LIST,read chapter,2,1712969880,Chuanshu Bisi Taotuo Jihua!,,48,
716182810,MANGA_LIST,read chapter,2,1712969363,Bukbu Gongjangnimeul Yuhokagetseumnida,,4416,73
716099005,ANIME_LIST,watched episode,6,1712955130,Date A Live II,28,119279,68
715875075,ANIME_LIST,completed,,1712914446,Kaijuu no Kodomo,111,42743,72
715832066,MANGA_LIST,read chapter,1,1712904440,Bukbu Gongjangnimeul Yuhokagetseumnida,,4416,73
715787038,ANIME_LIST,watched episode,1,1712894771,Kami nomi zo Shiru Sekai,23,110293,74
715786946,ANIME_LIST,watched episode,1,1712894755,Migi to Dali,24,21491,75
715698448,ANIME_LIST,completed,,1712878305,Zom 100: Zombie ni Naru Made ni Shitai 100 no Koto,24,159628,77
715698061,ANIME_LIST,watched episode,12,1712878238,Zom 100: Zombie ni Naru Made ni Shitai 100 no Koto,24,159628,77
715578567,ANIME_LIST,watched episode,5,1712860425,Date A Live II,28,119279,68
715395454,MANGA_LIST,read chapter,1 - 2,1712826617,Heugyoseogui Sinbu,,1172,66
715394184,ANIME_LIST,watched episode,16 - 18,1712826299,Sousou no Frieren,24,220517,91
715236601,MANGA_LIST,read chapter,3 - 8,1712795366,Wo De Nüyou Shi Elie Daxiaojie Ma?!,,56,
715150043,ANIME_LIST,watched episode,4,1712782043,Date A Live II,28,119279,68
714966326,MANGA_LIST,read chapter,1,1712740005,Chuanshu Bisi Taotuo Jihua!,,48,
714966091,MANGA_LIST,read chapter,1,1712739964,Wo De Nüyou Shi Elie Daxiaojie Ma?!,,56,
714950595,ANIME_LIST,completed,,1712736431,Ore dake Level Up na Ken,24,227890,83
714739548,MANGA_LIST,read chapter,6 - 8,1712697560,Hijiri-kun wa Kiyoku Ikitai,,1126,56
714464352,ANIME_LIST,rewatched episode,2,1712650319,Hibike! Euphonium,24,121122,80
714464332,ANIME_LIST,watched episode,5,1712650315,Jaku-Chara Tomozaki-kun 2nd STAGE,24,36314,70
714242907,ANIME_LIST,rewatched episode,1,1712611546,Hibike! Euphonium,24,121122,80
713911872,ANIME_LIST,completed,,1712548922,HAPPY PARTY TRAIN,8,3165,72
713792817,ANIME_LIST,watched episode,1,1712528805,Yoru no Kurage wa Oyogenai,24,40612,77
713792713,ANIME_LIST,dropped,1,1712528790,"Tensei Shitara Dai Nana Ouji Dattanode, Kimamani Majutsu wo Kiwamemasu",24,50230,74
713792564,ANIME_LIST,watched episode,1,1712528769,Bartender: Kami no Glass,24,33806,73
713792415,ANIME_LIST,rewatched episode,4,1712528750,Yahari Ore no Seishun Love Come wa Machigatteiru. Kan,24,170963,82
713792369,ANIME_LIST,watched episode,1,1712528744,Shinigami Bocchan to Kuro Maid 3rd Season,24,12556,80
713259748,ANIME_LIST,completed,,1712443713,Plastic Nee-san,2,43315,68
712955193,MANGA_LIST,read chapter,4 - 5,1712394106,Hijiri-kun wa Kiyoku Ikitai,,1126,56
712935868,ANIME_LIST,watched episode,1,1712390264,Ookami to Koushinryou: MERCHANT MEETS THE WISE WOLF,24,63142,78
712306444,ANIME_LIST,dropped,1,1712276913,Seijo no Maryoku wa Bannou desu,24,55596,71
712306301,ANIME_LIST,rewatched,11,1712276889,86: Eighty Six,24,210819,82
712306254,ANIME_LIST,watched episode,11,1712276882,Zom 100: Zombie ni Naru Made ni Shitai 100 no Koto,24,159628,77
712161170,ANIME_LIST,watched episode,3,1712255340,Date A Live II,28,119279,68
711974636,MANGA_LIST,read chapter,2 - 3,1712221651,Hijiri-kun wa Kiyoku Ikitai,,1126,56
711732653,ANIME_LIST,watched episode,2,1712179305,Date A Live II,28,119279,68
711634708,MANGA_LIST,read chapter,4,1712164972,Moujuusei Shounen Shoujo,,3244,62
711272952,MANGA_LIST,completed,,1712098064,Kuro-senpai to Kuroyashiki no Yami ni Mayowanai,,1414,55
711271050,MANGA_LIST,read chapter,7 - 9,1712097780,Kuro-senpai to Kuroyashiki no Yami ni Mayowanai,,1414,55
710768327,ANIME_LIST,watched episode,1,1712012403,Date A Live II,28,119279,68
710217461,MANGA_LIST,read chapter,1,1711920319,"Watashi ga Koibito ni Nareru Wake Naijan, Murimuri! (※Muri ja Nakatta!?)",,6106,71
709357798,MANGA_LIST,read chapter,17 - 21,1711785461,"Kanojo ni Uwaki Sareteita Ore ga, Koakuma na Kouhai ni Idakareteimasu",,2629,66
709033688,MANGA_LIST,read chapter,6,1711730132,Kuro-senpai to Kuroyashiki no Yami ni Mayowanai,,1414,55
708828687,ANIME_LIST,rewatched episode,10,1711688300,86: Eighty Six,24,210819,82
708828682,ANIME_LIST,watched episode,10,1711688299,Zom 100: Zombie ni Naru Made ni Shitai 100 no Koto,24,159628,77
708828651,ANIME_LIST,dropped,1,1711688292,Another,24,309090,70
708616904,MANGA_LIST,read chapter,16,1711651893,"Kanojo ni Uwaki Sareteita Ore ga, Koakuma na Kouhai ni Idakareteimasu",,2629,66
708423867,ANIME_LIST,completed,,1711614027,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,24,109452,79
708423839,ANIME_LIST,watched episode,13,1711614020,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,24,109452,79
708278917,MANGA_LIST,completed,,1711585463,Nick to Lever,,1384,75
708278793,MANGA_LIST,read chapter,107 - 134,1711585438,Nick to Lever,,1384,75
707970184,ANIME_LIST,completed,,1711530766,BanG Dream! Poppin' Dream!,70,4191,77
707891428,ANIME_LIST,rewatched episode,3,1711512984,Yahari Ore no Seishun Love Come wa Machigatteiru. Kan,24,170963,82
707500191,ANIME_LIST,rewatched,1,1711447181,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,90,194478,84
707231808,ANIME_LIST,watched episode,1,1711400013,Senki Zesshou Symphogear GX,24,16741,73
707204205,MANGA_LIST,read chapter,92 - 106,1711396204,Nick to Lever,,1384,75
706986165,ANIME_LIST,watched episode,11,1711358142,Ore dake Level Up na Ken,24,227890,83
706986146,ANIME_LIST,completed,,1711358137,Kusuriya no Hitorigoto,23,132842,88
706769281,ANIME_LIST,watched episode,24,1711321625,Kusuriya no Hitorigoto,23,132842,88
706769159,ANIME_LIST,completed,,1711321612,Seishun Buta Yarou wa Randoseru Girl no Yume wo Minai,75,37011,83
706769071,ANIME_LIST,completed,,1711321602,Seishun Buta Yarou wa Odekake Sister no Yume wo Minai,73,43199,78
706013333,MANGA_LIST,read chapter,82 - 91,1711213022,Nick to Lever,,1384,75
705636772,ANIME_LIST,watched episode,2,1711143679,Koi to Uso,24,94164,61
705393925,ANIME_LIST,watched episode,4,1711099797,Jaku-Chara Tomozaki-kun 2nd STAGE,24,36314,70
705246063,ANIME_LIST,dropped,1,1711066761,Tokyo Magnitude 8.0,22,61255,77
705245855,ANIME_LIST,watched episode,9,1711066721,Zom 100: Zombie ni Naru Made ni Shitai 100 no Koto,24,159628,77
705245817,ANIME_LIST,rewatched episode,9,1711066714,86: Eighty Six,24,210819,82
705119014,ANIME_LIST,watched episode,1,1711045977,Koi to Uso,24,94164,61
704952148,ANIME_LIST,watched episode,12,1711011923,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,24,109452,79
704821996,ANIME_LIST,rewatched episode,2,1710983648,Yahari Ore no Seishun Love Come wa Machigatteiru. Kan,24,170963,82
704767057,ANIME_LIST,completed,,1710973949,Senki Zesshou Symphogear G,24,19966,73
704735888,MANGA_LIST,read chapter,64 - 81,1710969184,Nick to Lever,,1384,75
704502003,ANIME_LIST,watched episode,12 - 15,1710926205,Sousou no Frieren,24,220517,91
704487360,MANGA_LIST,read chapter,48 - 63,1710922494,Nick to Lever,,1384,75
704329412,MANGA_LIST,read chapter,28 - 47,1710889681,Nick to Lever,,1384,75
704222768,ANIME_LIST,watched episode,12,1710872921,Senki Zesshou Symphogear G,24,19966,73
704061440,MANGA_LIST,read chapter,15,1710841816,"Kanojo ni Uwaki Sareteita Ore ga, Koakuma na Kouhai ni Idakareteimasu",,2629,66
704056657,ANIME_LIST,watched episode,11,1710840579,Sousou no Frieren,24,220517,91
703585922,MANGA_LIST,read chapter,12 - 14,1710755339,"Kanojo ni Uwaki Sareteita Ore ga, Koakuma na Kouhai ni Idakareteimasu",,2629,66
703583381,MANGA_LIST,read chapter,3,1710754667,Moujuusei Shounen Shoujo,,3244,62
703582942,MANGA_LIST,read chapter,5,1710754535,Wo De Shouhu Nuyou,,4291,66
703577001,ANIME_LIST,watched episode,10,1710753016,Ore dake Level Up na Ken,24,227890,83
703430601,ANIME_LIST,watched episode,1,1710724237,Rozen Maiden (2013),24,14011,70
703430026,ANIME_LIST,rewatched episode,1,1710724154,Yahari Ore no Seishun Love Come wa Machigatteiru. Kan,24,170963,82
703429915,ANIME_LIST,watched episode,1,1710724140,Kuroshitsuji,24,206753,72
702952669,ANIME_LIST,watched episode,10,1710647806,Sousou no Frieren,24,220517,91
702952656,ANIME_LIST,watched episode,23,1710647803,Kusuriya no Hitorigoto,23,132842,88
702559133,ANIME_LIST,watched episode,3,1710580346,Jaku-Chara Tomozaki-kun 2nd STAGE,24,36314,70
702554233,MANGA_LIST,read chapter,4,1710579241,Wo De Shouhu Nuyou,,4291,66
702552661,MANGA_LIST,read chapter,1,1710578890,Hijiri-kun wa Kiyoku Ikitai,,1126,56
702409757,MANGA_LIST,read chapter,1 - 3,1710548853,Wo De Shouhu Nuyou,,4291,66
702126125,ANIME_LIST,rewatched,13,1710494932,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,25,436649,80
702126122,ANIME_LIST,rewatched episode,11 - 12,1710494932,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,25,436649,80
702069853,ANIME_LIST,completed,,1710481068,BanG Dream! Morfonication,24,2691,73
702069846,ANIME_LIST,watched episode,1,1710481067,BanG Dream! Morfonication,24,2691,73
701899233,MANGA_LIST,completed,,1710449133,Ano Oni Kyoushi ga Boku no Ane ni Narun desu ka?,,3985,61
701898294,MANGA_LIST,read chapter,22,1710448979,Ano Oni Kyoushi ga Boku no Ane ni Narun desu ka?,,3985,61
701700417,MANGA_LIST,read chapter,19 - 21,1710409540,Ano Oni Kyoushi ga Boku no Ane ni Narun desu ka?,,3985,61
701691993,ANIME_LIST,watched episode,2,1710407193,Jaku-Chara Tomozaki-kun 2nd STAGE,24,36314,70
701686977,ANIME_LIST,watched episode,11,1710405945,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,24,109452,79
701679676,ANIME_LIST,rewatched episode,9 - 10,1710404049,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,25,436649,80
701601363,ANIME_LIST,completed,,1710386465,Kuzu no Honkai,23,150106,68
701601361,ANIME_LIST,watched episode,1 - 11,1710386464,Kuzu no Honkai,23,150106,68
701253029,ANIME_LIST,completed,,1710321604,BanG Dream! Episode of Roselia II: Song I am.,71,3831,78
701220614,ANIME_LIST,rewatched episode,4 - 8,1710313508,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,25,436649,80
700807299,ANIME_LIST,watched episode,9,1710234979,Ore dake Level Up na Ken,24,227890,83
700743886,ANIME_LIST,completed,,1710219637,School Days (TV),25,102766,49
700743880,ANIME_LIST,watched episode,1 - 11,1710219637,School Days (TV),25,102766,49
700346734,ANIME_LIST,rewatched episode,1 - 3,1710147750,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,25,436649,80
700299715,ANIME_LIST,watched episode,22,1710137173,Kusuriya no Hitorigoto,23,132842,88
699382406,MANGA_LIST,read chapter,17 - 18,1709982129,Ano Oni Kyoushi ga Boku no Ane ni Narun desu ka?,,3985,61
699370160,ANIME_LIST,watched episode,1,1709979430,Jaku-Chara Tomozaki-kun 2nd STAGE,24,36314,70
698954661,MANGA_LIST,read chapter,15 - 16,1709895559,Ano Oni Kyoushi ga Boku no Ane ni Narun desu ka?,,3985,61
698939965,ANIME_LIST,paused watching,1,1709891673,Jigoku Shoujo,25,62133,71
698939927,ANIME_LIST,watched episode,1,1709891664,Durarara!!,24,238134,79
698939860,ANIME_LIST,watched episode,8,1709891650,Zom 100: Zombie ni Naru Made ni Shitai 100 no Koto,24,159628,77
698939853,ANIME_LIST,rewatched episode,8,1709891649,86: Eighty Six,24,210819,82
698787550,MANGA_LIST,read chapter,13 - 14,1709856495,Ano Oni Kyoushi ga Boku no Ane ni Narun desu ka?,,3985,61
698691211,ANIME_LIST,watched episode,11,1709839276,Senki Zesshou Symphogear G,24,19966,73
698679358,MANGA_LIST,read chapter,9 - 27,1709837213,Nick to Lever,,1384,75
698543719,MANGA_LIST,read chapter,10 - 12,1709808680,Ano Oni Kyoushi ga Boku no Ane ni Narun desu ka?,,3985,61
698497949,ANIME_LIST,watched episode,10,1709797349,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,24,109452,79
698305275,MANGA_LIST,read chapter,4 - 8,1709758740,Nick to Lever,,1384,75
698107186,ANIME_LIST,watched episode,8,1709720370,Ore dake Level Up na Ken,24,227890,83
697844364,ANIME_LIST,watched episode,10,1709667119,Senki Zesshou Symphogear G,24,19966,73
697686582,MANGA_LIST,read chapter,7 - 9,1709636625,Ano Oni Kyoushi ga Boku no Ane ni Narun desu ka?,,3985,61
697593294,MANGA_LIST,read chapter,1 - 3,1709614295,Nick to Lever,,1384,75
697478218,ANIME_LIST,watched episode,9,1709591988,Senki Zesshou Symphogear G,24,19966,73
697466348,MANGA_LIST,read chapter,4 - 6,1709589973,Ano Oni Kyoushi ga Boku no Ane ni Narun desu ka?,,3985,61
697247210,MANGA_LIST,completed,,1709549280,Hatsukoi Losstime,,2760,73
697245391,MANGA_LIST,read chapter,8,1709548862,Hatsukoi Losstime,,2760,73
697240707,ANIME_LIST,watched episode,8 - 9,1709547759,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,24,109452,79
697198375,ANIME_LIST,watched episode,8,1709537521,Mato Seihei no Slave,24,60889,67
697198369,ANIME_LIST,watched episode,20 - 21,1709537519,Kusuriya no Hitorigoto,23,132842,88
696232009,MANGA_LIST,read chapter,2 - 3,1709375991,Ano Oni Kyoushi ga Boku no Ane ni Narun desu ka?,,3985,61
696229325,MANGA_LIST,read chapter,2,1709375358,Moujuusei Shounen Shoujo,,3244,62
696106945,MANGA_LIST,read chapter,3,1709348326,Kisaragi-san wa Gankoukeikei,,2969,62
696027744,MANGA_LIST,read chapter,37 - 46,1709333572,Shounen no Abyss,,45759,69
695934230,MANGA_LIST,read chapter,7,1709317775,Hatsukoi Losstime,,2760,73
695698137,ANIME_LIST,dropped,1,1709267882,THE GOD OF HIGH SCHOOL,24,240783,69
695698075,ANIME_LIST,paused watching,1,1709267871,Tokyo Mew Mew,24,26000,68
695698027,ANIME_LIST,watched episode,7,1709267861,Zom 100: Zombie ni Naru Made ni Shitai 100 no Koto,24,159628,77
695698017,ANIME_LIST,rewatched episode,7,1709267859,86: Eighty Six,24,210819,82
695695746,MANGA_LIST,read chapter,2 - 3,1709267333,Tozaki-san wa Boku ni Dake Tsumetai,,475,
695625457,ANIME_LIST,watched episode,8,1709252988,Senki Zesshou Symphogear G,24,19966,73
695371662,MANGA_LIST,read chapter,18 - 19,1709204031,Ryoushin no Shakkin wo Katagawari Shite Morau Jouken wa Nihonichi Kawaii Joshikousei to Issho ni Kurasu Koto deshita.,,4620,67
695370512,MANGA_LIST,read chapter,15,1709203728,Saeki-san wa Nemutteru,,7030,69
